Date;Open;High;Low;Close;Volume;Adj Close
03/11/1997;4296,27002;4640,660156;3302,870117;3319,550049;0;3319,550049
01/12/1997;3322,5;3888,310059;3052,840088;3154,76001;0;3154,76001
02/01/1998;3139,469971;3166,570068;1875,800049;2037,72998;0;2037,72998
02/02/1998;2162,879883;3128,050049;2143,899902;3123,360107;0;3123,360107
02/03/1998;3114,810059;3332,879883;2787,129883;3089,969971;0;3089,969971
01/04/1998;3087,580078;3092,179932;2665,370117;2708,969971;0;2708,969971
01/05/1998;2713,27002;2757,820068;2216,459961;2268,129883;0;2268,129883
01/06/1998;2271,73999;2293,100098;1733,680054;1873,280029;0;1873,280029
02/07/1998;1924,439941;1986,27002;1403,01001;1523,25;0;1523,25
03/08/1998;1517,98999;1517,98999;993,919983;1043,550049;0;1043,550049
01/09/1998;1041,380005;1778,140015;1030,959961;1611,219971;0;1611,219971
05/10/1998;1601,369995;1985,75;1525,640015;1829,380005;0;1829,380005
02/11/1998;1836,420044;2271,129883;1836,420044;1876,319946;0;1876,319946
01/12/1998;1871,550049;1881,27002;1652,390015;1724,469971;0;1724,469971
04/01/1999;1701,719971;1792,689941;1222,369995;1388,199951;0;1388,199951
01/02/1999;1386,550049;1386,550049;1275,560059;1342,430054;0;1342,430054
01/03/1999;1347,040039;1682,310059;1346,430054;1532,02002;0;1532,02002
01/04/1999;1530,849976;2023,27002;1511,52002;1962;0;1962
03/05/1999;1965,560059;2190,620117;1725,780029;1819,400024;0;1819,400024
01/06/1999;1825,949951;2762,469971;1825,949951;2690,780029;0;2690,780029
02/07/1999;2744,189941;2807,540039;2174,25;2405,699951;0;2405,699951
02/08/1999;2415,379883;2583,820068;2005,640015;2506,310059;0;2506,310059
01/09/1999;2516,26001;2727,600098;2309,52002;2357,23999;0;2357,23999
04/10/1999;2357,23999;2381,300049;1982,579956;2157,969971;0;2157,969971
01/11/1999;2161,179932;2518,300049;1999,209961;2152,449951;0;2152,449951
01/12/1999;2141,689941;2172,300049;1939,939941;1972,589966;0;1972,589966
03/01/2000;1976,890015;2114,5;1807,890015;1820,050049;0;1820,050049
01/02/2000;1820,050049;1833,599976;1411,390015;1454,380005;0;1454,380005
01/03/2000;1454,380005;1627,51001;1387,25;1514,73999;0;1514,73999
03/04/2000;1517,780029;1678,569946;1395,709961;1573,449951;0;1573,449951
02/05/2000;1587,98999;1951,140015;1517,689941;1694,900024;0;1694,900024
01/06/2000;1694,900024;2080,550049;1694,900024;1903,939941;0;1903,939941
03/07/2000;1908,719971;2491,370117;1821,47998;2211,159912;0;2211,159912
01/08/2000;2226,800049;2430,149902;2176,159912;2201,73999;0;2201,73999
01/09/2000;2208,72998;2299,879883;1769,02002;1932,640015;0;1932,640015
03/10/2000;1932,640015;2020,22998;1615,089966;1790,910034;0;1790,910034
01/11/2000;1801,810059;1899,209961;1586,430054;1600,150024;0;1600,150024
01/12/2000;1593,640015;1743,099976;1516,98999;1624,119995;0;1624,119995
02/01/2001;1624,119995;1697,069946;1568,5;1588,25;0;1588,25
01/02/2001;1586,949951;1901,380005;1561,369995;1809,630005;0;1809,630005
01/03/2001;1808,930054;1818,310059;1588,72998;1815,180054;0;1815,180054
02/04/2001;1817,75;2068,469971;1751,530029;2062,649902;0;2062,649902
02/05/2001;2086,060059;2454,810059;2011,150024;2335,350098;0;2335,350098
01/06/2001;2342,389893;2638,320068;2104,649902;2310,469971;0;2310,469971
03/07/2001;2314,899902;2334,439941;1876,670044;1982,48999;0;1982,48999
01/08/2001;1992,349976;1999,72998;1765,380005;1821,47998;0;1821,47998
03/09/2001;1821,73999;1846,75;1555,030029;1718,959961;0;1718,959961
03/10/2001;1727,030029;1865,660034;1677,410034;1865,339966;0;1865,339966
01/11/2001;1865,77002;1890,52002;1762,73999;1789,819946;0;1789,819946
03/12/2001;1790,699951;1825,660034;1678,569946;1747,969971;0;1747,969971
02/01/2002;1754,150024;1948,689941;1744,77002;1913,959961;0;1913,959961
01/02/2002;1915,839966;2068,23999;1864,319946;2007,949951;0;2007,949951
01/03/2002;2010,660034;2142,969971;1955,5;2034,689941;0;2034,689941
02/04/2002;2036,77002;2144,070068;2034,170044;2054,709961;0;2054,709961
02/05/2002;2068,409912;2142;2036,810059;2130,600098;0;2130,600098
03/06/2002;2130,330078;2265,699951;2039,119995;2167,389893;0;2167,389893
02/07/2002;2163,649902;2259,280029;1895,76001;2046,5;0;2046,5
01/08/2002;2053,340088;2053,790039;1857,660034;1923,630005;0;1923,630005
02/09/2002;1937,52002;1972,550049;1870,339966;1890,199951;0;1890,199951
02/10/2002;1895,449951;1905,969971;1745,900024;1830,949951;0;1830,949951
01/11/2002;1832,680054;1927,670044;1817,670044;1907,969971;0;1907,969971
02/12/2002;1910,329956;2074,879883;1910,329956;1993,26001;0;1993,26001
02/01/2003;1990,439941;2192,77002;1989,75;2161,610107;0;2161,610107
04/02/2003;2176,189941;2261,73999;2165,629883;2197,429932;0;2197,429932
03/03/2003;2200,5;2235,169922;2039,150024;2187,040039;0;2187,040039
01/04/2003;2191,060059;2220,899902;2016,660034;2204,850098;0;2204,850098
02/05/2003;2207,949951;2520,080078;2142,810059;2460,22998;0;2460,22998
02/06/2003;2488,429932;2775,840088;2478,060059;2726,429932;0;2726,429932
02/07/2003;2718,459961;3065,919922;2643,639893;3038,889893;0;3038,889893
01/08/2003;3075,350098;3364,620117;2978,169922;3340,179932;0;3340,179932
01/09/2003;3386,189941;3416,149902;2930,860107;3221,209961;0;3221,209961
02/10/2003;3269,189941;3905,47998;3228,870117;3862,439941;0;3862,439941
03/11/2003;3870,219971;3937,899902;3471,560059;3832,27002;0;3832,27002
01/12/2003;3840,27002;4996,009766;3832,649902;4883,330078;0;4883,330078
02/01/2004;5077,790039;5440,75;4436,290039;4597,720215;0;4597,720215
02/02/2004;4535,060059;5203,240234;4434,529785;5102,140137;0;5102,140137
01/03/2004;5132,620117;5221,149902;4519,200195;4778,129883;0;4778,129883
01/04/2004;4773,600098;5053,890137;3929,469971;4061,179932;0;4061,179932
03/05/2004;4030,340088;4371,990234;3501,949951;4301,930176;0;4301,930176
01/06/2004;4300,970215;4428,22998;3840,570068;4291,02002;0;4291,02002
02/07/2004;4210,939941;4467,890137;4126,009766;4335,339844;0;4335,339844
02/08/2004;4335,419922;4348,040039;3949,459961;4292,02002;0;4292,02002
01/09/2004;4317,649902;4701,589844;4242,75;4649,660156;0;4649,660156
04/10/2004;4753,009766;4838,549805;4429,209961;4504,779785;0;4504,779785
01/11/2004;4506,02002;5020,069824;4472,240234;4967,439941;0;4967,439941
01/12/2004;4925,160156;4999,620117;4650,279785;4708,509766;0;4708,509766
03/01/2005;4745,200195;4773,379883;4460,950195;4721,52002;0;4721,52002
01/02/2005;4727,97998;5166,970215;4654,049805;5152,379883;0;5152,379883
01/03/2005;5144,620117;5151,410156;4727,379883;4792,77002;0;4792,77002
01/04/2005;4804,939941;4913,310059;4550,370117;4657,700195;0;4657,700195
03/05/2005;4692,430176;4799;4485,450195;4593,029785;0;4593,029785
01/06/2005;4578,689941;4914,649902;4512,700195;4861,870117;0;4861,870117
04/07/2005;4876,990234;5281,410156;4791,089844;5263,410156;0;5263,410156
01/08/2005;5282,169922;5541,759766;5018,060059;5069,990234;0;5069,990234
01/09/2005;5114,97998;5259,709961;4961,97998;5227,279785;0;5227,279785
03/10/2005;5223,25;5278,549805;4663,75;4770,370117;0;4770,370117
01/11/2005;4819,540039;5117,370117;4819,540039;5032,209961;0;5032,209961
01/12/2005;5029,72998;5384,129883;5024,080078;5330,339844;0;5330,339844
03/01/2006;5328,939941;6294,77002;5318,919922;6277,049805;0;6277,049805
01/02/2006;6367,709961;6794,759766;6169,759766;6506,180176;0;6506,180176
01/03/2006;6429,339844;6760,47998;6127,47998;6703,779785;0;6703,779785
03/04/2006;6739,359863;7287,430176;6615,109863;6835,149902;0;6835,149902
02/05/2006;6939,77002;7468,009766;6526,490234;6665,899902;0;6665,899902
01/06/2006;6621,120117;6797,069824;5864,399902;6784,600098;0;6784,600098
03/07/2006;6809,629883;6921,22998;6512,470215;6829,490234;0;6829,490234
01/08/2006;6831,200195;7094,040039;6722,540039;6882,160156;0;6882,160156
01/09/2006;6872,069824;7190,5;6810,700195;7097,25;0;7097,25
03/10/2006;7082,209961;7566,089844;7033,359863;7484,350098;0;7484,350098
01/11/2006;7502,529785;8795,980469;7501,379883;8546,599609;0;8546,599609
01/12/2006;8568,650391;10455,4502;8500,339844;10340,36035;0;10340,36035
02/01/2007;10330,7002;10877,99023;9466,400391;9602,400391;0;9602,400391
01/02/2007;9618,349609;10066,45996;8978,070312;9283,669922;0;9283,669922
01/03/2007;9222,400391;9665,089844;8426,80957;9616,209961;0;9616,209961
02/04/2007;9666,30957;10414,37012;9594,700195;10035,00977;0;10035,00977
02/05/2007;10065,53027;11133,36035;9954,400391;10739,32031;0;10739,32031
01/06/2007;10806,25977;12357,32031;10730,08008;12001,12012;0;12001,12012
03/07/2007;12269,33984;13593,29004;12214,9502;13363,95996;0;13363,95996
01/08/2007;13175,41992;14481,4502;10253,29004;14338,83984;0;14338,83984
03/09/2007;13958,66992;17126,66992;13958,66992;17017,93945;0;17017,93945
02/10/2007;17505;20567,58984;16536,60938;20081,75;0;20081,75
01/11/2007;20528,73047;20609,09961;15460,71973;17178,49023;0;17178,49023
03/12/2007;17280,06055;18100,25;14960,45996;16124,71973;0;16124,71973
02/01/2008;16003,16016;16323,66992;11778,62988;12485,07031;0;12485,07031
01/02/2008;12733,23047;14224,91016;12481,71973;13931,87988;0;13931,87988
03/03/2008;13408,80957;13603,13965;10449,95996;12083,29981;0;12083,29981
01/04/2008;12205,91992;14549,11035;11967,7002;14230,25;0;14230,25
02/05/2008;14578,41992;14783,2002;13204,94043;13770,50977;0;13770,50977
02/06/2008;13769,13965;14068,65039;11647,42969;11909,75;0;11909,75
02/07/2008;11705,16016;13006,34961;11079,29004;12506,74023;0;12506,74023
01/08/2008;12352,46973;12546,00977;10690,66992;11664,42969;0;11664,42969
01/09/2008;11485,46973;11586,01953;7789,169922;9070,30957;0;9070,30957
02/10/2008;8967,540039;9362,820312;4792,370117;6611,149902;0;6611,149902
03/11/2008;6946,359863;7626,589844;5889,129883;7207,47998;0;7207,47998
01/12/2008;7150,120117;8669,69043;6947,759766;7891,799805;0;7891,799805
02/01/2009;7931,160156;8774,179688;6613,410156;7131,97998;0;7131,97998
02/02/2009;7084,330078;7877,169922;6848,299805;6902,839844;0;6902,839844
02/03/2009;6679,689941;8608,179688;6403,950195;8070,129883;0;8070,129883
01/04/2009;8205,549805;9447,009766;7929,959961;9084,910156;0;9084,910156
04/05/2009;9285,900391;10464,70996;9268,709961;10428,19043;0;10428,19043
01/06/2009;10622,49023;11308,90039;10178,53027;10962,61035;0;10962,61035
02/07/2009;11257,53027;12458,87012;10231,23047;12123,58984;0;12123,58984
03/08/2009;12138,58984;12508,21973;11104,08984;11278,25977;0;11278,25977
01/09/2009;11442,45996;12814,75;11126,83984;11858,15039;0;11858,15039
02/10/2009;11480,79004;13325,7002;11477,78027;12769,36035;0;12769,36035
02/11/2009;12408,7002;13863,03027;12345,32031;12980,33008;0;12980,33008
01/12/2009;12951,41992;13513,04981;12163,91992;12794,12988;0;12794,12988
04/01/2010;12791,33008;13354,96973;11273,45996;11498,2002;0;11498,2002
01/02/2010;11384,95996;11891,01953;10919,37988;11543,73047;0;11543,73047
01/03/2010;11710,33984;12516,41016;11710,33984;12397,58984;0;12397,58984
01/04/2010;12546,32031;13163,7002;11873,87012;12181,2002;0;12181,2002
03/05/2010;11990,25;12096,66992;10726,46973;11494,30957;0;11494,30957
01/06/2010;11330,98047;12157,36035;10959,65039;11466,24023;0;11466,24023
02/07/2010;11416,87012;12049,12988;11141,62988;11905;0;11905
02/08/2010;12053,90039;12287,96973;11296,15039;11402,90039;0;11402,90039
02/09/2010;11658,50977;12452,95996;11648,20996;12406,09961;0;12406,09961
04/10/2010;12531,86035;13761,83984;12527,92969;13168,67969;0;13168,67969
01/11/2010;13376,13965;14219,48047;12668,83008;12817,58984;0;12817,58984
01/12/2010;12826,55957;13195,74023;12238,83984;12692,42969;0;12692,42969
03/01/2011;12747,32031;13300,45996;12368,17969;12560,66016;0;12560,66016
01/02/2011;12541,74023;12760,54981;11929,7002;12504,53027;0;12504,53027
02/03/2011;12513,90039;13338,87988;12240,86035;13315,83984;0;13315,83984
01/04/2011;13409,91016;13770,73047;13181,98047;13208,70996;0;13208,70996
03/05/2011;13206,87988;13308,98047;12525,29981;13268,38965;0;13268,38965
01/06/2011;13273,95996;13317,51953;11948,75977;12576,67969;0;12576,67969
04/07/2011;12856,36035;12902,96973;12023,40039;12373,63965;0;12373,63965
01/08/2011;12564,37012;12639,66016;10000,87012;10943,29004;0;10943,29004
01/09/2011;11107,69043;11190,7002;8574,870117;8917,360352;0;8917,360352
03/10/2011;8655,139648;10948,75977;8058,580078;10512,99023;0;10512,99023
01/11/2011;10230,50977;11065,36035;9372,480469;9508,94043;0;9508,94043
01/12/2011;10180,33984;10509,5;9546,259766;9936,480469;0;9936,480469
03/01/2012;10136,88965;11476,19043;9782,709961;11299,04981;0;11299,04981
01/02/2012;11309,76953;11879,62988;11224,16016;11826,75977;0;11826,75977
01/03/2012;11766,76953;11829,91016;10451,29981;10640,16016;0;10640,16016
02/04/2012;10699,36035;11110,49023;10421,15039;11081;0;11081
02/05/2012;11141;11223,37988;9376,740234;9686,030273;0;9686,030273
01/06/2012;9582,639648;9933,709961;9301,490234;9574,839844;0;9574,839844
03/07/2012;9668,290039;9772,530273;9121,269531;9674,269531;0;9674,269531
01/08/2012;9610,169922;10010,84961;9272,389648;9280,25;0;9280,25
03/09/2012;9235,179688;9889,549805;8987,759766;9831,620117;0;9831,620117
03/10/2012;9883,799805;10760,75;9777,519531;10582,04981;0;10582,04981
01/11/2012;10518,84961;10900;10190,92969;10622,66992;0;10622,66992
03/12/2012;10631,67969;11448,16016;10369,08984;11436,16016;0;11436,16016
02/01/2013;11566,50977;12244,15039;11566,50977;12130,58984;0;12130,58984
01/02/2013;12125,08008;12354,21973;11040,48047;11437,16992;0;11437,16992
01/03/2013;11369,67969;11562,24023;10713,21973;10896,21973;0;10896,21973
02/04/2013;10813,79981;10990,91016;10191,55957;10917,96973;0;10917,96973
02/05/2013;10837,12988;11361,87988;10537,05957;10599,20996;0;10599,20996
03/06/2013;10545,84961;10669,29004;8640,849609;9311,44043;0;9311,44043
02/07/2013;9402,049805;9854,620117;8876,780273;9658,540039;210223200;9658,540039
01/08/2013;9725,360352;10367,94043;9426,900391;9825,209961;1871898100;9825,209961
02/09/2013;9962,200195;10830,45996;9962,200195;10316,12012;2123139600;10316,12012
02/10/2013;10396,62988;10768,58984;10143,78027;10627,01953;1680081100;10627,01953
01/11/2013;10650,50977;11576,16016;10264,98047;11441,26953;1998844900;11441,26953
02/12/2013;11484,94043;11638,26953;10563,71973;10816,13965;1560554300;10816,13965
02/01/2014;10856,37988;10881,61035;9669,620117;9818,360352;1812083500;9818,360352
04/02/2014;9540,849609;10197,08984;9426,709961;9891,419922;1919905300;9891,419922
03/03/2014;9761,870117;10095,70996;9159,759766;10075,09961;2083686200;10075,09961
01/04/2014;10121,00977;10591,04981;9699,459961;9779,719727;1962676700;9779,719727
02/05/2014;9757,089844;10304,59961;9620,419922;10249,69043;1615964200;10249,69043
03/06/2014;10394,25;10570,54004;10144,75;10335,03027;1668883600;10335,03027
02/07/2014;10365,19043;11255,09961;10304,38965;11130,2002;1767867600;11130,2002
01/08/2014;11028,33008;11226,41016;10710,90039;10963,58984;1492246800;10963,58984
01/09/2014;10927,04004;11440,07031;10277,80957;10310,40039;1947733900;10310,40039
03/10/2014;10230,73047;10805,29004;10097,34961;10755,79981;1757356800;10755,79981
03/11/2014;10790,62012;11227,07031;10330,57031;11145,38965;2392096500;11145,38965
01/12/2014;11022,59961;12115;10776,16992;11984,69043;3179383900;11984,69043
02/01/2015;12035,48047;12400,40039;11274,25;11720,09961;2343585300;11720,09961
02/02/2015;11571,37012;12297,08008;11480,00977;12185,84961;1644747000;12185,84961
02/03/2015;12361,70996;12597,37012;11407,05957;12346,08984;2121664900;12346,08984
01/04/2015;12404,28027;14942,37012;12391,83008;14431,11035;3927155300;14431,11035
01/05/2015;14528,53027;14962,74023;13666,61035;14103,80957;2414546600;14103,80957
01/06/2015;14024,87988;14433,71973;12366,71973;12981,23047;2580217600;12981,23047
02/07/2015;12934,78027;12953,66992;10710,59961;11131,67969;2604980400;11131,67969
03/08/2015;11073,51953;11580,04981;9280,669922;9741,410156;2348211900;9741,410156
01/09/2015;9724,019531;10178,20996;9058,540039;9405,5;2277663200;9405,5
02/10/2015;9551,519531;10884,87988;9508,410156;10396,58008;1383958600;10396,58008
02/11/2015;10265,25977;10736,37012;9736,030273;9790,639648;1361036700;9790,639648
01/12/2015;9913,709961;10099,12012;9112,209961;9661,030273;1673558800;9661,030273
04/01/2016;9607,280273;9615,830078;7823,859863;8241,360352;2474222400;8241,360352
01/02/2016;8263,179688;8271,980469;7498,810059;7916,339844;1573838600;7916,339844
01/03/2016;7996,25;9050,910156;7897,080078;9003,25;1846953900;9003,25
01/04/2016;9031,009766;9364,610352;8529,55957;8939,469727;1801331600;8939,469727
03/05/2016;8889,969727;8889,969727;8175,959961;8704,900391;1494999100;8704,900391
01/06/2016;8678,480469;9058,610352;8274,650391;8712,889648;1994307800;8712,889648
04/07/2016;8799,389648;9160,290039;8438,990234;8958,969727;1554180200;8958,969727
01/08/2016;9036,919922;9811,980469;8971,469727;9541,799805;2033350100;9541,799805
01/09/2016;9515,110352;10209,71973;9473,509766;9581,929688;2129275300;9581,929688
03/10/2016;9718,139648;10051,00977;9462,320312;9559,389648;1544477600;9559,389648
01/11/2016;9593,290039;9775,280273;9151,969727;9433,370117;1183668400;9433,370117
