Date;Open;High;Low;Close;Volume;Adj Close
03/05/1954;28,209999;29,190001;28,209999;29,190001;2192000;29,190001
01/06/1954;29,190001;29,43;28,15;29,209999;2008100;29,209999
01/07/1954;29,209999;30,879999;29,209999;30,879999;2601900;30,879999
02/08/1954;30,99;31,209999;29,83;29,83;2706300;29,83
01/09/1954;30,040001;32,689999;30,040001;32,310001;2050400;32,310001
01/10/1954;32,290001;32,759998;31,68;31,68;2193800;31,68
01/11/1954;31,790001;34,549999;31,790001;34,240002;3322500;34,240002
01/12/1954;33,990002;35,98;33,990002;35,98;3650900;35,98
03/01/1955;36,75;36,75;34,580002;36,630001;3721400;36,630001
01/02/1955;36,720001;37,150002;36,439999;36,759998;3338400;36,759998
01/03/1955;36,830002;37,52;34,959999;36,580002;2976500;36,580002
01/04/1955;36,950001;38,32;36,830002;37,959999;2801000;37,959999
02/05/1955;38,040001;38,040001;36,970001;37,91;2259000;37,91
01/06/1955;37,959999;41,029999;37,959999;41,029999;2749500;41,029999
01/07/1955;41,189999;43,759998;41,189999;43,52;2527000;43,52
01/08/1955;42,93;43,18;41,740002;43,18;1897800;43,18
01/09/1955;43,369999;45,630001;42,610001;43,669998;2962800;43,669998
03/10/1955;42,490002;42,990002;40,799999;42,34;2092800;42,34
01/11/1955;42,279999;46,41;42,279999;45,509998;2463000;45,509998
01/12/1955;45,349998;45,889999;44,950001;45,48;2562300;45,48
03/01/1956;45,16;45,16;43,110001;43,82;2336100;43,82
01/02/1956;44,029999;45,43;43,419998;45,34;2513500;45,34
01/03/1956;45,540001;48,869999;45,540001;48,48;3037600;48,48
02/04/1956;48,700001;48,849998;47,09;48,380001;2706100;48,380001
01/05/1956;48,16;48,509998;44,099998;45,200001;2510400;45,200001
01/06/1956;45,580002;47,130001;45,139999;46,970001;1855200;46,970001
02/07/1956;46,93;49,48;46,93;49,389999;2293800;49,389999
01/08/1956;49,619999;49,639999;46,939999;47,509998;2003000;47,509998
04/09/1956;47,889999;48,099998;45,349998;45,349998;2049400;45,349998
01/10/1956;44,700001;47;44,700001;45,580002;1851300;45,580002
01/11/1956;46,52;47,599998;44,380001;45,080002;2292500;45,080002
03/12/1956;45,98;47,040001;45,84;46,669998;2632100;46,669998
02/01/1957;46,200001;46,66;44,400002;44,720001;2275400;44,720001
01/02/1957;44,619999;44,619999;42,389999;43,259998;2060500;43,259998
01/03/1957;43,740002;44,23;43,740002;44,110001;1774700;44,110001
01/04/1957;44,139999;45,740002;44,139999;45,740002;2404200;45,740002
01/05/1957;46,02;47,43;46,02;47,43;2482200;47,43
03/06/1957;47,369999;48,240002;46,779999;47,369999;2262000;47,369999
01/07/1957;47,43;49,130001;47,43;47,91;2275400;47,91
01/08/1957;47,790001;47,790001;43,889999;45,220001;1954000;45,220001
03/09/1957;45,439999;45,439999;42,419998;42,419998;1920500;42,419998
01/10/1957;42,759998;43,139999;38,98;41,060001;2875200;41,060001
01/11/1957;40,439999;41,720001;39,439999;41,720001;2681000;41,720001
02/12/1957;41,360001;41,540001;39,380001;39,990002;2833800;39,990002
02/01/1958;40,330002;41,880001;40,330002;41,700001;2357200;41,700001
03/02/1958;42,040001;42,459999;40,610001;40,84;2088500;40,84
03/03/1958;41,130001;42,580002;41,130001;42,099998;2320400;42,099998
01/04/1958;41,93;43,439999;41,330002;43,439999;2531900;43,439999
01/05/1958;43,540001;44,09;43,119999;44,09;2688000;44,09
02/06/1958;44,310001;45,34;44,310001;45,240002;2830000;45,240002
01/07/1958;45,279999;47,189999;45,110001;47,189999;3357700;47,189999
01/08/1958;47,490002;48,16;47,220001;47,75;3074200;47,75
02/09/1958;48;50,060001;47,970001;50,060001;3623800;50,060001
01/10/1958;49,98;51,619999;49,98;51,330002;4301700;51,330002
03/11/1958;51,560001;53,240002;51,02;52,48;4359400;52,48
01/12/1958;52,689999;55,209999;52,459999;55,209999;3805200;55,209999
02/01/1959;55,439999;56,040001;54,889999;55,450001;4135200;55,450001
02/02/1959;55,209999;55,52;53,580002;55,41;3688900;55,41
02/03/1959;55,73;56,669998;55,439999;55,439999;4059500;55,439999
01/04/1959;55,689999;58,169998;55,689999;57,59;3606800;57,59
01/05/1959;57,650002;58,68;56,880001;58,68;3511400;58,68
01/06/1959;58,630001;58,630001;56,360001;58,470001;3068600;58,470001
01/07/1959;58,970001;60,619999;58,91;60,509998;3325900;60,509998
03/08/1959;60,709999;60,709999;58,27;59,599998;2532800;59,599998
01/09/1959;58,869999;58,919998;55,139999;56,880001;2873800;56,880001
01/10/1959;56,939999;57,52;56;57,52;2949500;57,52
02/11/1959;57,41;58,279999;56,220001;58,279999;3587800;58,279999
01/12/1959;58,700001;59,889999;58,599998;59,889999;3455400;59,889999
04/01/1960;59,91;60,389999;55,610001;55,610001;3349000;55,610001
01/02/1960;55,959999;56,82;54,73;56,119999;3174500;56,119999
01/03/1960;56,009998;56,009998;53,470001;55,34;2973900;55,34
01/04/1960;55,43;56,59;54,369999;54,369999;3007500;54,369999
02/05/1960;54,130001;55,830002;54,130001;55,830002;3454200;55,830002
01/06/1960;55,889999;58;55,889999;56,919998;3610000;56,919998
01/07/1960;57,060001;57,380001;54,169998;55,509998;2829500;55,509998
01/08/1960;55,529999;58,07;54,720001;56,959999;2976500;56,959999
01/09/1960;57,09;57,09;52,48;53,52;3057600;53,52
03/10/1960;53,360001;54,860001;52,200001;53,389999;2706100;53,389999
01/11/1960;53,939999;56,43;53,939999;55,540001;3254500;55,540001
01/12/1960;55,299999;58,110001;55,299999;58,110001;3934700;58,110001
03/01/1961;57,57;61,970001;57,57;61,779999;4461900;61,779999
01/02/1961;61,900002;63,439999;61,139999;63,439999;5187300;63,439999
01/03/1961;63,43;65,059998;63,380001;65,059998;5484500;65,059998
03/04/1961;65,599998;68,68;64,400002;65,309998;5273500;65,309998
01/05/1961;65,169998;67,389999;65,169998;66,559998;4821900;66,559998
01/06/1961;66,559998;67,080002;64,470001;64,639999;3430400;64,639999
03/07/1961;65,209999;66,760002;64,410004;66,760002;3200500;66,760002
01/08/1961;67,370003;68,440002;66,940002;68,07;3670000;68,07
01/09/1961;68,190002;68,459999;65,769997;66,730003;3344000;66,730003
02/10/1961;66,769997;68,620003;66,730003;68,620003;3469500;68,620003
01/11/1961;68,730003;71,849998;68,730003;71,32;4599000;71,32
01/12/1961;71,779999;72,639999;70,860001;71,550003;4387500;71,550003
02/01/1962;71,550003;71,959999;67,550003;68,839996;3846800;68,839996
01/02/1962;68,839996;71,129997;68,559998;69,959999;3640000;69,959999
01/03/1962;69,959999;71,440002;69,160004;69,550003;3245000;69,550003
02/04/1962;69,550003;69,82;64,949997;65,239998;3469500;65,239998
01/05/1962;65,239998;66,93;53,130001;59,630001;5533600;59,630001
01/06/1962;59,630001;59,959999;51,349998;54,75;4994200;54,75
02/07/1962;54,75;58,669998;54,470001;58,23;3730900;58,23
01/08/1962;58,23;60,330002;56,759998;59,119999;3618600;59,119999
04/09/1962;59,119999;59,540001;55,529999;56,27;3460000;56,27
01/10/1962;56,27;57,830002;52,549999;56,52;3555600;56,52
01/11/1962;56,52;62,779999;55,900002;62,259998;5029500;62,259998
03/12/1962;62,259998;63,5;61,279999;63,099998;4314500;63,099998
02/01/1963;63,099998;66,589996;62,32;66,199997;4829000;66,199997
01/02/1963;66,309998;66,959999;64,080002;64,290001;4379400;64,290001
01/03/1963;64,290001;67,010002;63,799999;66,57;3721400;66,57
01/04/1963;66,57;70,18;66,230003;69,800003;5284200;69,800003
01/05/1963;69,800003;71,139999;69,029999;70,800003;4988600;70,800003
03/06/1963;70,800003;71,239998;68,779999;69,370003;4680000;69,370003
01/07/1963;69,370003;70,480003;67,540001;69,129997;3648600;69,129997
01/08/1963;69,129997;72,709999;68,639999;72,5;4373100;72,5
03/09/1963;72,5;73,870003;71,279999;71,699997;5517500;71,699997
01/10/1963;71,699997;75,18;71,57;74,010002;5538600;74,010002
01/11/1963;74,010002;74,440002;69,480003;73,230003;5488800;73,230003
02/12/1963;73,230003;75,360001;73,019997;75,019997;5018500;75,019997
02/01/1964;75,019997;77,779999;74,82;77,040001;5482700;77,040001
03/02/1964;77,040001;78,309998;76,360001;77,800003;4899400;77,800003
02/03/1964;77,800003;79,889999;77,5;78,980003;5668000;78,980003
01/04/1964;78,980003;81,199997;78,669998;79,459999;5871800;79,459999
01/05/1964;79,459999;81,809998;79,459999;80,370003;5185500;80,370003
01/06/1964;80,370003;82,099998;78,150002;81,690002;4568600;81,690002
01/07/1964;81,690002;84,330002;81,459999;83,18;4855000;83,18
03/08/1964;83,18;83,489998;80,800003;81,830002;4077100;81,830002
01/09/1964;81,830002;84,800003;81,57;84,18;5451900;84,18
01/10/1964;84,18;85,699997;83,650002;84,860001;5030400;84,860001
02/11/1964;84,860001;86,800003;84,099998;84,419998;5185700;84,419998
01/12/1964;84,419998;85,18;82,650002;84,75;5021800;84,75
04/01/1965;84,75;88,190002;83,769997;87,559998;5803500;87,559998
01/02/1965;87,559998;88,059998;85,25;87,43;6214700;87,43
01/03/1965;87,43;87,93;85,650002;86,160004;5621700;86,160004
01/04/1965;86,160004;89,639999;85,870003;89,110001;5919500;89,110001
03/05/1965;89,110001;90,68;87,239998;88,419998;5723000;88,419998
01/06/1965;88,419998;88,800003;80,730003;84,120003;6140400;84,120003
01/07/1965;84,120003;86,470001;83,300003;85,25;4302300;85,25
02/08/1965;85,25;87,790001;84,800003;87,169998;5192700;87,169998
01/09/1965;87,169998;91,129997;86,690002;89,959999;7802300;89,959999
01/10/1965;89,959999;93,190002;89,300003;92,419998;8158500;92,419998
01/11/1965;92,419998;93,300003;90,809998;91,610001;7805000;91,610001
01/12/1965;91,610001;93,07;89,199997;92,43;9013100;92,43
03/01/1966;92,43;94,639999;91,629997;92,879997;9081400;92,879997
01/02/1966;92,879997;94,720001;90,43;91,220001;9247300;91,220001
01/03/1966;91,220001;91,650002;86,690002;89,230003;8610800;89,230003
01/04/1966;89,230003;93,019997;88,959999;91,059998;9669000;91,059998
02/05/1966;91,059998;91,75;83,18;86,129997;8431400;86,129997
01/06/1966;86,129997;87,739998;83,75;84,739998;6713600;84,739998
01/07/1966;84,739998;88,190002;83,050003;83,599998;6248000;83,599998
01/08/1966;83,5;84,699997;73,910004;77,099998;7440000;77,099998
01/09/1966;77,099998;80,809998;75,029999;76,559998;6009500;76,559998
03/10/1966;76,559998;80,910004;72,279999;80,199997;7241400;80,199997
01/11/1966;80,199997;83,010002;78,889999;80,449997;7650500;80,449997
01/12/1966;80,449997;83,879997;79,489998;80,330002;8400000;80,330002
03/01/1967;80,330002;88,169998;79,43;86,610001;10426100;86,610001
01/02/1967;86,610001;89;85,610001;86,779999;10153600;86,779999
01/03/1967;86,779999;91,720001;86,669998;90,199997;10580400;90,199997
03/04/1967;90,199997;94,769997;87,860001;94,010002;9942500;94,010002
01/05/1967;94,010002;95,25;88,709999;89,080002;10331300;89,080002
01/06/1967;89,080002;93,279999;87,190002;90,639999;10020000;90,639999
03/07/1967;90,639999;95,510002;90,120003;94,75;11353000;94,75
01/08/1967;94,75;96,669998;92,010002;93,639999;9419100;93,639999
01/09/1967;93,639999;98,309998;93;96,709999;10733500;96,709999
02/10/1967;96,709999;98,25;93,290001;93,300003;10763600;93,300003
01/11/1967;93,300003;95,510002;90,089996;94;11014500;94
01/12/1967;94;96,900002;93,410004;96,470001;12220500;96,470001
02/01/1968;96,470001;97,839996;91,269997;92,239998;12371800;92,239998
01/02/1968;92,239998;93,440002;86,730003;89,360001;9583100;89,360001
01/03/1968;89,360001;91,089996;86,989998;90,199997;9600400;90,199997
01/04/1968;91,110001;98,610001;91,110001;97,459999;15490000;97,459999
01/05/1968;97,459999;100,190002;95,800003;98,68;13866800;98,68
03/06/1968;98,720001;102,839996;98,720001;99,580002;15842900;99,580002
01/07/1968;99,580002;103,669998;96,839996;97,739998;14864700;97,739998
01/08/1968;97,739998;99,669998;95,790001;98,860001;11231100;98,860001
03/09/1968;98,860001;103,629997;98,309998;102,669998;14230000;102,669998
01/10/1968;102,669998;105,779999;101,800003;103,410004;16102700;103,410004
01/11/1968;103,410004;109,089996;101,849998;108,370003;15661100;108,370003
02/12/1968;108,370003;109,370003;102,980003;103,860001;15589400;103,860001
02/01/1969;103,860001;104,870003;96,629997;103,010002;12664500;103,010002
03/02/1969;103,010002;104,610001;97,360001;98,129997;12026600;98,129997
03/03/1969;98,129997;102,349998;97,059998;101,510002;10577000;101,510002
01/04/1969;101,510002;104,559998;99,080002;103,690002;12203800;103,690002
01/05/1969;103,690002;106,739998;102,290001;103,459999;12778500;103,459999
02/06/1969;103,459999;103,75;95,209999;97,709999;11608000;97,709999
01/07/1969;97,709999;100,330002;88,040001;91,830002;11543300;91,830002
01/08/1969;91,919998;96,43;91,480003;95,510002;10025200;95,510002
02/09/1969;95,510002;96,620003;91,769997;93,120003;10872800;93,120003
01/10/1969;93,120003;98,830002;91,660004;97,120003;14052600;97,120003
03/11/1969;97,120003;99,230003;92,239998;93,809998;11692100;93,809998
01/12/1969;93,809998;94,470001;88,620003;92,059998;13260400;92,059998
02/01/1970;92,059998;94,25;84,419998;85,019997;11114700;85,019997
02/02/1970;85,019997;90,330002;84,639999;89,5;12698400;89,5
02/03/1970;89,5;91,07;86,190002;89,629997;10535700;89,629997
01/04/1970;89,629997;90,699997;79,309998;81,519997;10590900;81,519997
01/05/1970;81,519997;82,32;68,610001;76,550003;12992800;76,550003
01/06/1970;76,550003;79,959999;72,25;72,720001;10713600;72,720001
01/07/1970;72,720001;79,029999;70,690002;78,050003;10880900;78,050003
03/08/1970;78,050003;82,470001;74,129997;81,519997;10925200;81,519997
01/09/1970;81,519997;84,989998;79,949997;84,300003;15148500;84,300003
01/10/1970;84,300003;87,75;82,290001;83,25;12358600;83,25
02/11/1970;83,25;87,599998;82,230003;87,199997;12399500;87,199997
01/12/1970;87,199997;92,989998;86,110001;92,150002;15846800;92,150002
04/01/1971;92,150002;96,489998;90,639999;95,879997;18472500;95,879997
01/02/1971;95,879997;99,589996;94,919998;96,75;20444200;96,75
01/03/1971;96,75;102,029999;96,110001;100,309998;17716900;100,309998
01/04/1971;100,309998;105,599998;99,629997;103,949997;19955700;103,949997
03/05/1971;103,949997;104,419998;98,68;99,629997;15956000;99,629997
01/06/1971;99,629997;102,07;96,919998;98,699997;14500000;98,699997
01/07/1971;99,160004;101,519997;95,080002;95,580002;13248000;95,580002
02/08/1971;95,580002;101,510002;92,809998;99,029999;15043100;99,029999
01/09/1971;99,029999;102,25;96,970001;98,339996;12676600;98,339996
01/10/1971;98,339996;100,959999;92,959999;94,230003;13894700;94,230003
01/11/1971;94,230003;96,080002;89,339996;93,989998;14034700;93,989998
01/12/1971;93,989998;102,209999;93,949997;102,089996;17805400;102,089996
03/01/1972;102,089996;105;100,870003;103,940002;18940000;103,940002
01/02/1972;103,940002;107,160004;103,099998;106,57;19829000;106,57
01/03/1972;106,57;109,75;105,860001;107,199997;19000400;107,199997
03/04/1972;107,199997;111,110001;106,18;107,669998;19107500;107,669998
01/05/1972;107,669998;111,480003;103,830002;109,529999;15958100;109,529999
01/06/1972;109,529999;110,510002;105,940002;107,139999;14880400;107,139999
03/07/1972;107,139999;110,269997;104,43;107,389999;15001000;107,389999
01/08/1972;107,389999;113,449997;107,059998;111,089996;16055200;111,089996
01/09/1972;111,089996;112,120003;107,349998;110,550003;13122000;110,550003
02/10/1972;110,550003;112,260002;106,269997;111,580002;15125000;111,580002
01/11/1972;111,580002;117,910004;111,32;116,669998;21245500;116,669998
01/12/1972;116,669998;119,790001;114,629997;118,050003;19593600;118,050003
02/01/1973;118,059998;121,739998;114,970001;116,029999;19458000;116,029999
01/02/1973;116,029999;118,980003;109,800003;111,68;17691500;111,68
01/03/1973;111,68;115,610001;107,410004;111,519997;16233600;111,519997
02/04/1973;111,519997;113,650002;105,440002;106,970001;14640500;106,970001
01/05/1973;106,970001;112,25;101,360001;104,949997;15884000;104,949997
01/06/1973;104,949997;109,519997;101,449997;104,260002;13308000;104,260002
02/07/1973;104,099998;111,040001;100,440002;108,220001;15300400;108,220001
01/08/1973;108,169998;108,169998;99,739998;104,25;12390800;104,25
04/09/1973;104,25;110,449997;102,129997;108,43;18177300;108,43
01/10/1973;108,43;112,82;107,080002;108,290001;19164700;108,290001
01/11/1973;108,290001;109,199997;94,879997;95,959999;19775200;95,959999
03/12/1973;95,830002;99,089996;91,050003;97,550003;20392500;97,550003
02/01/1974;97,550003;100,940002;91,620003;96,57;17144000;96,57
01/02/1974;96,57;97,43;89,529999;96,220001;14236300;96,220001
01/03/1974;96,220001;101,050003;93,440002;93,980003;15321400;93,980003
01/04/1974;93,980003;95,419998;88,620003;90,309998;12630900;90,309998
01/05/1974;90,309998;93,589996;85,870003;87,279999;12998100;87,279999
03/06/1974;87,279999;93,760002;85,129997;86;12867500;86
01/07/1974;86;86,889999;78,959999;79,309998;12956800;79,309998
01/08/1974;79,309998;83,529999;69,370003;72,150002;13469500;72,150002
03/09/1974;72,150002;73,010002;62,52;63,540001;14752500;63,540001
01/10/1974;63,540001;75,900002;60,959999;73,900002;17214700;73,900002
01/11/1974;73,900002;77,410004;66,849998;69,970001;14709500;69,970001
02/12/1974;69,800003;69,800003;64,129997;68,559998;16005700;68,559998
02/01/1975;68,650002;78,690002;68,650002;76,980003;20781300;76,980003
03/02/1975;76,980003;83,559998;76;81,589996;23221000;81,589996
03/03/1975;81,589996;87,080002;80,080002;83,360001;23494000;83,360001
01/04/1975;83,360001;88,790001;79,660004;87,300003;21336800;87,300003
01/05/1975;87,300003;93,510002;86,940002;91,150002;22864700;91,150002
02/06/1975;91,32;95,849998;89,300003;95,190002;22210900;95,190002
01/07/1975;95,190002;96,580002;87,68;88,75;20737200;88,75
01/08/1975;88,75;89,040001;82,209999;86,879997;14140400;86,879997
02/09/1975;86,879997;87,419998;81,57;83,870003;13697100;83,870003
01/10/1975;83,870003;91,75;82,57;89,040001;16454300;89,040001
03/11/1975;89,040001;92,330002;87,629997;91,239998;17456800;91,239998
01/12/1975;91,239998;91,900002;86,150002;90,190002;16633600;90,190002
02/01/1976;90,190002;101,989998;89,809998;100,860001;32111400;100,860001
02/02/1976;100,860001;103,07;98,5;99,709999;32793100;99,709999
01/03/1976;99,709999;104,389999;98,230003;102,769997;23787800;102,769997
01/04/1976;102,769997;104,629997;99,57;101,639999;19370900;101,639999
03/05/1976;101,639999;103,989998;98,260002;100,18;18638500;100,18
01/06/1976;100,18;105,07;97,970001;104,279999;20048100;104,279999
01/07/1976;104,279999;106,779999;102,309998;103,440002;19456600;103,440002
02/08/1976;103,440002;105,410004;100,43;102,910004;16461800;102,910004
01/09/1976;102,910004;108,720001;102,599998;105,239998;20450000;105,239998
01/10/1976;105,239998;105,75;99,209999;102,900002;18020000;102,900002
01/11/1976;102,900002;103,779999;98,18;102,099998;19902500;102,099998
01/12/1976;102,099998;107,82;101,620003;107,459999;25169000;107,459999
03/01/1977;107,459999;107,970001;100,910004;102,029999;24978000;102,029999
01/02/1977;102,029999;103,32;98,82;99,82;21824200;99,82
01/03/1977;99,82;102,699997;97,800003;98,419998;19617300;98,419998
01/04/1977;98,419998;102,07;96,529999;98,440002;21069500;98,440002
02/05/1977;98,440002;100,93;95,519997;96,120003;21124700;96,120003
01/06/1977;96,120003;101,650002;95,889999;100,480003;22934500;100,480003
01/07/1977;100,480003;102,57;97,709999;98,849998;24885700;98,849998
01/08/1977;98,849998;99,839996;95,040001;96,769997;19683900;96,769997
01/09/1977;96,769997;98,43;94,440002;96,529999;19278000;96,529999
03/10/1977;96,529999;97,269997;90,199997;92,339996;20501900;92,339996
01/11/1977;92,190002;97,110001;90,010002;94,830002;24635700;94,830002
01/12/1977;94,830002;95,669998;91,760002;95,099998;22596600;95,099998
03/01/1978;95,099998;95,150002;88,019997;89,25;21333800;89,25
01/02/1978;89,25;91,32;86,580002;87,040001;20439400;87,040001
01/03/1978;87,040001;91,349998;86,449997;89,209999;23532200;89,209999
03/04/1978;89,199997;97,910004;88,07;96,830002;36422500;96,830002
01/05/1978;96,830002;100,32;94,57;97,239998;36582700;97,239998
01/06/1978;97,239998;101,839996;93,989998;95,529999;31108600;95,529999
03/07/1978;95,529999;101,18;93,589996;100,68;28774000;100,68
01/08/1978;100,68;106,269997;99,949997;103,290001;39078200;103,290001
01/09/1978;103,290001;108,050003;100,660004;102,540001;34795000;102,540001
02/10/1978;102,540001;106,230003;91,650002;93,150002;32957200;93,150002
01/11/1978;94,129997;97,410004;91,769997;94,699997;25452800;94,699997
01/12/1978;95,010002;98,580002;92,639999;96,110001;26123500;96,110001
02/01/1979;96,110001;102,589996;95,220001;99,93;29366300;99,93
01/02/1979;99,93;100,519997;95,379997;96,279999;26357800;96,279999
01/03/1979;96,279999;103,309998;95,980003;101,589996;30898600;101,589996
02/04/1979;101,559998;103,949997;100,139999;101,760002;32354500;101,760002
01/05/1979;101,760002;102,57;97,489998;99,080002;29729000;99,080002
01/06/1979;99,080002;103,669998;98,57;102,910004;36685700;102,910004
02/07/1979;102,910004;105,169998;100,349998;103,809998;34052300;103,809998
01/08/1979;103,809998;109,839996;103,139999;109,32;37018200;109,32
04/09/1979;109,32;111,580002;105,379997;109,32;39467800;109,32
01/10/1979;109,190002;112,160004;99,059998;101,82;38509100;101,82
01/11/1979;101,82;107,889999;99,419998;106,160004;32577600;106,160004
03/12/1979;106,160004;110,330002;105,07;107,940002;37087000;107,940002
02/01/1980;107,940002;117,169998;103,260002;114,160004;55642700;114,160004
01/02/1980;114,160004;120,220001;111,330002;113,660004;49767000;113,660004
03/03/1980;113,660004;114,339996;94,230003;102,089996;43442300;102,089996
01/04/1980;102,089996;106,790001;98,949997;106,290001;33570900;106,290001
01/05/1980;106,290001;112,720001;103,5;111,239998;38082800;111,239998
02/06/1980;111,239998;117,980003;109,769997;114,239998;40931900;114,239998
01/07/1980;114,239998;123,93;113,540001;121,669998;48926300;121,669998
01/08/1980;121,669998;127,779999;119,419998;122,379997;47579500;122,379997
02/09/1980;122,379997;132,169998;121,790001;125,459999;52285700;125,459999
01/10/1980;125,459999;135,880005;124,660004;127,470001;46604300;127,470001
03/11/1980;127,470001;141,960007;127,230003;140,520004;56797200;140,520004
01/12/1980;140,520004;140,660004;125,32;135,759995;48493600;135,759995
02/01/1981;135,759995;140,320007;128,570007;129,550003;47460900;129,550003
02/02/1981;129,479996;132,020004;124,660004;131,270004;45764200;131,270004
02/03/1981;131,270004;138,380005;128,559998;136;55705000;136
01/04/1981;136;137,720001;131,580002;132,809998;55782800;132,809998
01/05/1981;132,809998;134,919998;128,779999;132,589996;47850500;132,589996
01/06/1981;132,589996;135,669998;128,770004;131,210007;51932700;131,210007
01/07/1981;131,210007;131,779999;125,959999;130,919998;45338600;130,919998
03/08/1981;130,919998;135,179993;122,290001;122,790001;45757600;122,790001
01/09/1981;122,790001;124,580002;110,190002;116,18;47611400;116,18
01/10/1981;116,18;123,279999;115;121,889999;48051300;121,889999
02/11/1981;122,349998;126,970001;119,129997;126,349998;51775000;126,349998
01/12/1981;126,349998;127,32;121,040001;122,550003;45465900;122,550003
04/01/1982;122,550003;123,720001;113,629997;120,400002;52087000;120,400002
01/02/1982;119,809998;119,809998;110,029999;113,110001;53475200;113,110001
01/03/1982;113,110001;114,800003;104,459999;111,959999;57043000;111,959999
01/04/1982;111,959999;119,330002;111,480003;116,440002;56413800;116,440002
03/05/1982;115,959999;119,919998;111,660004;111,879997;53518000;111,879997
01/06/1982;111,970001;112,480003;107,010002;109,610001;53445900;109,610001
01/07/1982;109,519997;112,389999;105,57;107,089996;56402800;107,089996
02/08/1982;107,709999;120,260002;102,199997;119,510002;79960400;119,510002
01/09/1982;119,519997;126,43;117,839996;120,419998;76697600;120,419998
01/10/1982;120,400002;140,399994;120,150002;133,720001;102066100;133,720001
01/11/1982;133,720001;144,360001;132,889999;138,529999;92881400;138,529999
01/12/1982;138,559998;143,679993;134,789993;140,639999;78372200;140,639999
03/01/1983;140,649994;148,360001;138,080002;145,300003;91654200;145,300003
01/02/1983;145,289993;150,880005;141,899994;148,059998;89431500;148,059998
01/03/1983;148,070007;155,020004;148,070007;152,960007;87064700;152,960007
04/04/1983;152,919998;164,429993;150,169998;164,429993;94631000;164,429993
