Date;Open;High;Low;Close;Volume;Adj Close
01/07/2005;4272,700195;4398,799805;4213,600098;4388,799805;0;4388,799805
01/06/2005;4105,100098;4321,700195;4098,799805;4277,5;0;4277,5
02/05/2005;3991;4142,5;3926,600098;4106,399902;0;4106,399902
01/04/2005;4118,899902;4165,5;3958,300049;3983,199951;0;3983,199951
01/03/2005;4173,200195;4266,899902;4059,5;4109,799805;0;4109,799805
01/02/2005;4113,700195;4195,600098;4096,899902;4172,799805;0;4172,799805
03/01/2005;4052,800049;4121;4026,100098;4107,299805;0;4107,299805
01/12/2004;3932,199951;4055;3877,100098;4050,600098;0;4050,600098
01/11/2004;3781;3943,600098;3777,899902;3931,300049;0;3931,300049
01/10/2004;3665,100098;3779,5;3654,600098;3778,600098;0;3778,600098
01/09/2004;3554;3673,100098;3554;3665;0;3665
02/08/2004;3534,399902;3568,699951;3467,100098;3552,699951;0;3552,699951
01/07/2004;3533;3568,699951;3478,199951;3536,100098;0;3536,100098
01/06/2004;3459,300049;3556,399902;3453,600098;3532,899902;0;3532,899902
03/05/2004;3399;3467,600098;3341;3460,199951;0;3460,199951
01/04/2004;3418,699951;3469,199951;3378,600098;3400,800049;0;3400,800049
01/03/2004;3364,800049;3456,100098;3364,600098;3415,300049;0;3415,300049
02/02/2004;3273,199951;3360,899902;3252,899902;3360,600098;0;3360,600098
02/01/2004;3298,899902;3346,199951;3258,300049;3272;0;3272
01/12/2003;3184,699951;3302;3162,5;3299,800049;0;3299,800049
03/11/2003;3270,899902;3276,300049;3158,800049;3186,399902;0;3186,399902
01/10/2003;3168;3311,800049;3153;3272;0;3272
01/09/2003;3203,800049;3247,399902;3157,5;3169,5;0;3169,5
01/08/2003;3128;3210,699951;3120,100098;3199,699951;0;3199,699951
01/07/2003;3026,899902;3131,800049;3003,800049;3122,300049;0;3122,300049
02/06/2003;3011;3124,600098;3011;3026,899902;0;3026,899902
01/05/2003;3007,5;3026,100098;2917,899902;3011;0;3011
01/04/2003;2885,199951;3023,699951;2865,899902;3007,5;0;3007,5
03/03/2003;2800,899902;2911,899902;2693,300049;2885,199951;0;2885,199951
03/02/2003;2958,100098;2969,199951;2794,399902;2800,899902;0;2800,899902
02/01/2003;3007,100098;3094,100098;2929,100098;2956,899902;0;2956,899902
02/12/2002;3061,399902;3083,800049;2945,899902;3007,100098;0;3007,100098
01/11/2002;3042,899902;3079,699951;2950,699951;3061,399902;0;3061,399902
01/10/2002;2970,899902;3043;2883,5;3042,899902;0;3042,899902
02/09/2002;3122,300049;3156,699951;2953,199951;2970,899902;0;2970,899902
01/08/2002;3086,199951;3202,899902;2955,699951;3120,100098;0;3120,100098
01/07/2002;3216;3259;2982,100098;3086,199951;0;3086,199951
03/06/2002;3373,600098;3388,199951;3174;3216;0;3216
01/05/2002;3350;3420;3295,899902;3373,600098;0;3373,600098
02/04/2002;3414,800049;3424,600098;3337,5;3350;0;3350
01/03/2002;3414,300049;3499,899902;3382,100098;3414,800049;0;3414,800049
01/02/2002;3464,199951;3506,100098;3402,5;3414,300049;0;3414,300049
02/01/2002;3422,300049;3468,899902;3377,300049;3464,199951;0;3464,199951
03/12/2001;3337,5;3440,600098;3288,399902;3422,300049;0;3422,300049
01/11/2001;3249,600098;3370,5;3222,399902;3337,5;0;3337,5
01/10/2001;3058,800049;3285,899902;3056,899902;3249,600098;0;3249,600098
03/09/2001;3274;3295;2882,800049;3049,5;0;3049,5
01/08/2001;3324,600098;3424,800049;3275,600098;3275,600098;0;3275,600098
02/07/2001;3484,399902;3484,399902;3283,399902;3324,5;0;3324,5
01/06/2001;3378,100098;3490,300049;3378,100098;3490,300049;0;3490,300049
01/05/2001;3329,899902;3444,300049;3321,899902;3379,100098;0;3379,100098
02/04/2001;3150,899902;3333,699951;3150,899902;3329,399902;0;3329,399902
01/03/2001;3321,800049;3370,199951;3138,399902;3147,199951;0;3147,199951
01/02/2001;3342,300049;3364,300049;3278,800049;3326,5;0;3326,5
02/01/2001;3210,399902;3347,699951;3210,399902;3341,699951;0;3341,699951
01/12/2000;3271,899902;3348,800049;3171,699951;3206,199951;0;3206,199951
01/11/2000;3256,5;3381;3256;3274,600098;0;3274,600098
02/10/2000;3297,399902;3330,699951;3180,699951;3254,600098;0;3254,600098
01/09/2000;3299,300049;3356,5;3176,199951;3298,800049;0;3298,800049
01/08/2000;3251,399902;3386,600098;3241;3297,800049;0;3297,800049
03/07/2000;3304;3337,399902;3227,300049;3251,100098;0;3251,100098
01/06/2000;3079,5;3313,800049;3067,100098;3311,199951;0;3311,199951
01/05/2000;3115,800049;3131,899902;2985,699951;3081;0;3081
03/04/2000;3133,800049;3201,399902;2902,100098;3115,800049;0;3115,800049
01/03/2000;3187,199951;3276,399902;3133,300049;3133,300049;0;3133,300049
01/02/2000;3072,300049;3192,300049;3072,300049;3124,600098;0;3124,600098
04/01/2000;3093,699951;3160,800049;2999,300049;3080,199951;0;3080,199951
01/12/1999;2976,300049;3117,699951;2976,300049;3117,699951;0;3117,699951
01/11/1999;2834,300049;3021,399902;2833,199951;2970,300049;0;2970,300049
01/10/1999;2848,800049;2871,100098;2722,300049;2821,399902;0;2821,399902
01/09/1999;2920,5;2939,899902;2817;2817;0;2817
02/08/1999;2937,100098;2992,699951;2873,600098;2875,699951;0;2875,699951
01/07/1999;2939;3053,899902;2939;2951;0;2951
01/06/1999;2848,600098;2955,399902;2848,600098;2903,699951;0;2903,699951
03/05/1999;3001,600098;3016,800049;2820,699951;2831,899902;0;2831,899902
01/04/1999;2872,699951;3067,5;2872,699951;3027,800049;0;3027,800049
01/03/1999;2794,100098;2896,300049;2769,399902;2867;0;2867
01/02/1999;2805;2823,800049;2747,199951;2768,399902;0;2768,399902
04/01/1999;2732,199951;2800,399902;2704,100098;2781,699951;0;2781,699951
01/12/1998;2646;2717,600098;2586,899902;2717,600098;0;2717,600098
02/11/1998;2589,600098;2691,399902;2589,600098;2685,600098;0;2685,600098
01/10/1998;2491,899902;2563;2377,899902;2563;0;2563
01/09/1998;2405,199951;2560,399902;2402,800049;2511,300049;0;2511,300049
03/08/1998;2629;2636,699951;2430,100098;2430,100098;0;2430,100098
01/07/1998;2655,699951;2758,899902;2647,100098;2661,300049;0;2661,300049
01/06/1998;2631,5;2631,5;2487,800049;2620,100098;0;2620,100098
01/05/1998;2745,899902;2754,800049;2625,600098;2655,300049;0;2655,300049
01/04/1998;2694,100098;2828,199951;2694,100098;2709;0;2709
02/03/1998;2629,800049;2733;2591,800049;2686;0;2686
02/02/1998;2613,600098;2630,699951;2559;2626,899902;0;2626,899902
02/01/1998;2560,399902;2637;2492;2600,800049;0;2600,800049
01/12/1997;2472;2567,399902;2448,300049;2567,399902;0;2567,399902
03/11/1997;2454,399902;2526,199951;2389,100098;2424,100098;0;2424,100098
01/10/1997;2716,699951;2717,600098;2260,899902;2415;0;2415
01/09/1997;2525,300049;2718,199951;2515,699951;2703,100098;0;2703,100098
01/08/1997;2663;2663;2526,800049;2526,800049;0;2526,800049
01/07/1997;2660,199951;2685,800049;2577,800049;2673,699951;0;2673,699951
02/06/1997;2560,5;2664,699951;2532;2664,699951;0;2664,699951
01/05/1997;2421,300049;2544,899902;2421,300049;2544,899902;0;2544,899902
01/04/1997;2293,800049;2424,100098;2293,800049;2424,100098;0;2424,100098
03/03/1997;2357,800049;2404,899902;2321,199951;2360,5;0;2360,5
03/02/1997;2375,199951;2444;2355,899902;2386;0;2386
02/01/1997;2355,399902;2388,5;2344,800049;2370,699951;0;2370,699951
02/12/1996;2322,800049;2367,800049;2255,399902;2367,800049;0;2367,800049
01/11/1996;2276,100098;2327,899902;2273,600098;2325,899902;0;2325,899902
01/10/1996;2214,899902;2312,800049;2214,899902;2286,199951;0;2286,199951
02/09/1996;2185,600098;2218,600098;2148,600098;2218,600098;0;2218,600098
01/08/1996;2121,399902;2220,5;2121,399902;2196,100098;0;2196,100098
01/07/1996;2175,699951;2187,100098;2030,400024;2114,100098;0;2114,100098
03/06/1996;2161,399902;2189,5;2134;2171,800049;0;2171,800049
01/05/1996;2247,199951;2256;2179,399902;2198;0;2198
01/04/1996;2166,800049;2258,800049;2155;2248,699951;0;2248,699951
01/03/1996;2249,800049;2258,399902;2122,199951;2164;0;2164
01/02/1996;2224,399902;2240,399902;2178,899902;2228,199951;0;2228,199951
02/01/1996;2178,600098;2227,800049;2174,300049;2227,800049;0;2227,800049
01/12/1995;2119,100098;2182,100098;2119,100098;2154,899902;0;2154,899902
01/11/1995;2010,599976;2115;2010,599976;2113,199951;0;2113,199951
02/10/1995;2094,300049;2094,300049;2018,199951;2029,699951;0;2029,699951
01/09/1995;2094,399902;2124,100098;2075,100098;2091,300049;0;2091,300049
01/08/1995;2087,600098;2119,899902;2063,600098;2094,300049;0;2094,300049
03/07/1995;1970,099976;2104;1970,099976;2083,300049;0;2083,300049
01/06/1995;1983,199951;2000,5;1928,300049;1981;0;1981
01/05/1995;1997,400024;2037,599976;1957,099976;1981,400024;0;1981,400024
03/04/1995;1859,099976;2006,5;1859,099976;2006,5;0;2006,5
01/03/1995;1878,099976;1880;1827,099976;1867,099976;0;1867,099976
01/02/1995;1789,699951;1881,099976;1782,300049;1881,099976;0;1881,099976
03/01/1995;1849,099976;1849,099976;1784,699951;1784,699951;0;1784,699951
01/12/1994;1845,300049;1884;1790,400024;1857,400024;0;1857,400024
01/11/1994;1965,199951;1965,199951;1800,699951;1833,800049;0;1833,800049
03/10/1994;1970,699951;1980,900024;1906,5;1980,900024;0;1980,900024
01/09/1994;2047,599976;2049,199951;1952,300049;1967,699951;0;1967,699951
01/08/1994;2025,400024;2063,899902;1983,5;2063,899902;0;2063,899902
01/07/1994;1907,800049;2021,599976;1902,199951;2003,5;0;2003,5
01/06/1994;2036,5;2036,5;1901,300049;1931,099976;0;1931,099976
02/05/1994;1986,300049;2072,100098;1928,699951;2021,199951;0;2021,199951
05/04/1994;1980,599976;2048,100098;1966,800049;2004,199951;0;2004,199951
01/03/1994;2112;2112;1980,099976;1980,099976;0;1980,099976
01/02/1994;2244,199951;2275,600098;2079;2112;0;2112
04/01/1994;2115,399902;2244,399902;2112,800049;2244,399902;0;2244,399902
01/12/1993;1949;2113,600098;1949;2113,600098;0;2113,600098
01/11/1993;2091,699951;2091,699951;1950,199951;1953,699951;0;1953,699951
01/10/1993;1928,800049;2070,600098;1928,800049;2070,600098;0;2070,600098
01/09/1993;1977,300049;1977,300049;1856,5;1919,800049;0;1919,800049
02/08/1993;1846,699951;1961,599976;1836;1961,599976;0;1961,599976
01/07/1993;1752,300049;1837,099976;1752,300049;1837,099976;0;1837,099976
01/06/1993;1732,800049;1742,599976;1697,699951;1734,599976;0;1734,599976
03/05/1993;1668,699951;1762,5;1668,099976;1737,400024;0;1737,400024
01/04/1993;1676,400024;1716;1662;1685,199951;0;1685,199951
01/03/1993;1652,800049;1689,699951;1623,599976;1674,5;0;1674,5
01/02/1993;1538,300049;1623,900024;1538,300049;1620,199951;0;1620,199951
04/01/1993;1576,099976;1579,900024;1502,199951;1536,5;0;1536,5
01/12/1992;1452,300049;1564,699951;1442,099976;1564,699951;0;1564,699951
23/11/1992;1455;1467,900024;1455;1456,400024;0;1456,400024
