1485193109 801462 2519 500 0 1 0
1485268243 801511 2519 500 0 1 0
1485282696 801551 2519 500 0 1 0
1485283576 801551 2519 500 0 1 0
1485355124 801736 2519 500 0 1 0
1485358181 801736 2519 500 0 207 0
1485358299 801736 2519 500 0 212 0
1485358301 801736 2519 500 0 212 0
1485367971 801736 2519 500 0 212 0
1485367978 801736 2519 500 0 212 0
1485427549 801761 2519 500 0 212 0
1485430448 801827 2519 500 0 212 0
1485437097 801827 2519 500 455717 212 0
1485437130 801827 2519 500 455717 212 0
1485441336 801827 2519 500 455717 344 0
1485441342 801827 2519 500 455717 344 0
1485446845 801922 2519 500 455717 344 0
1485446850 801922 2519 500 455717 344 0
1485448101 801948 2519 500 455717 344 0
1485448248 801948 2519 500 455717 412 0
1485448254 801948 2519 500 455717 412 0
1485448304 801948 2519 500 455717 412 127
1485450166 801948 2519 500 455717 412 127
1485450173 801948 2519 500 455717 412 127
1485464731 801948 2607 500 455717 412 127
1485464846 801948 2607 500 455717 412 127
1485465061 801948 2672 500 455717 412 127
1485466605 801948 2672 500 455717 412 127
1485469561 801948 2675 500 455717 412 127
1485470647 801948 2675 500 455717 412 127
1485470882 801948 2683 500 455717 412 127
1485505211 801948 2683 500 455717 416 127
1485517555 801948 2861 500 455717 416 127
1485521748 802009 2861 500 455717 416 127
1485522505 802017 2861 500 455717 416 127
1485522823 802018 2861 500 455717 416 127
1485526770 802018 2907 500 455717 416 127
1485526950 802438 2907 500 455717 416 127
1485527084 802438 2907 500 455717 416 127
1485527536 802438 2911 500 455717 416 127
1485531017 802438 2967 500 455717 416 127
1485531377 802438 2969 500 455717 416 127
1485536983 802438 2970 500 455717 416 127
1485538143 802438 2970 500 455717 613 127
1485539464 802611 2970 500 455717 613 127
1485539472 802611 2970 500 455717 613 127
1485540929 802644 2970 500 455717 613 127
1485544384 802644 3002 500 455717 613 127
1485545140 802796 3002 500 455717 613 127
1485545270 802796 3002 500 455717 613 127
1485552003 802827 3002 500 455717 613 127
1485553295 802827 3008 500 455717 613 127
1485555316 802827 3012 500 455717 613 127
1485558598 802948 3012 500 455717 613 127
1485783190 803253 3012 500 455717 613 127
1485789616 803269 3012 500 455717 613 127
1485792902 803492 3012 500 455717 613 127
1485793794 803495 3012 500 455717 613 127
1485857981 803512 3012 500 455717 613 127
1485950443 803525 3012 500 455717 613 127
1485966637 803535 3012 500 455717 613 127
1485968020 803540 3012 500 455717 613 127
1486134937 803540 3144 500 455717 613 127
1486134945 803540 3144 500 455717 613 127
1486136145 803540 3147 500 455717 613 127
1486136972 803543 3147 500 455717 613 127
1486136975 803543 3147 500 455717 613 127
1486372935 803543 3147 500 455717 613 127
1486373814 803543 3148 500 455717 613 127
1486373825 803543 3148 500 455717 613 127
1486373839 803543 3148 500 455717 613 127
1486392554 803543 3148 500 455717 2254 127
1486400305 803543 3148 500 455717 3895 127
1486465020 803543 3148 500 455717 5648 127
1486483409 803543 3148 500 455717 7289 127
1486544178 803543 3148 500 455717 7298 127
1486546296 803559 3148 500 455717 7298 127
1486546331 803559 3148 500 455717 8939 127
1486546388 803559 3148 500 455717 8939 127
1486573607 803559 3148 519 455717 8939 127
1486573613 803559 3148 519 455717 8939 127
1488639767 803559 3148 519 455717 8939 128
1488640116 803559 3148 519 455717 10580 128
1488653403 803559 3231 519 455717 10580 128
1488655507 803559 3231 519 455717 10656 128
1488655511 803559 3231 519 455717 10656 128
1488704992 803602 3231 519 455717 10656 128
1488705210 803602 3231 519 455717 10656 128
1488707961 803625 3231 519 455717 10656 128
1489152261 803625 3231 519 455717 10792 128
1489426987 803655 3231 519 455717 10792 128
1489483622 803716 3231 519 455717 10792 128
1489571017 803716 3231 519 455771 10792 128
1489571043 803716 3231 519 455771 10792 128
1489591527 803716 3231 519 468288 10792 128
1489656716 803716 3231 519 468300 10792 128
1489658640 803716 3231 519 468300 10792 223
1489659040 803716 3231 519 468300 10792 223
1489661900 803716 3231 519 468316 10792 223
1489661905 803716 3231 519 468316 10792 223
1489668477 803716 3231 520 468316 10792 223
1489671247 803716 3231 526 468316 10792 223
1489764983 803716 3231 526 468473 10792 223
1489858077 803716 4533 526 468473 10792 223
1489858131 803716 4560 526 468473 10792 223
1489858762 803716 4564 526 468473 10792 223
1489858806 803716 4564 526 468473 10792 223
1489869916 803716 4752 526 468473 10792 223
1489869934 803716 4756 526 468473 10792 223
1489940953 803716 4865 526 468473 10792 223
1489941002 803716 4979 526 468473 10792 223
1489941079 803716 5004 526 468473 10792 223
1489941116 803716 5009 526 468473 10792 223
1489943527 803716 5030 526 468473 10792 223
1490005778 803716 5030 526 468494 10792 223
1490005797 803716 5030 526 468494 10792 223
1490015854 803716 5030 526 468567 10792 223
1490019176 803716 5111 526 468567 10792 223
1490019635 803716 5111 526 468567 10792 223
1490021322 803716 5280 526 468567 10792 223
1490023665 803716 5280 526 468622 10792 223
1490023672 803716 5280 526 468622 10792 223
1490025746 803716 5414 526 468622 10792 223
1490025853 803716 5414 526 468622 10792 223
1490026633 803716 5415 526 468622 10792 223
1490026722 803716 5415 526 468622 10792 223
1490030487 803716 5503 526 468622 10792 223
1490030601 803716 5503 526 468622 10792 223
1490034752 803716 5503 526 468737 10792 223
1490108290 803716 5503 526 468737 10792 9106
1490108396 803716 5503 526 468737 10792 9156
1490109313 803716 5503 526 468737 10792 9156
1490110106 803716 5503 526 468737 10792 9185
1490257509 803716 5503 607 468737 10792 9185
1490258532 803716 5503 607 468737 10792 9252
1490258542 803716 5503 607 468737 10792 9252
1490260153 803716 5503 753 468737 10792 9252
1490260192 803716 5503 758 468737 10792 9252
1490260202 803716 5503 758 468737 10792 9252
1490260374 803716 5503 758 468818 10792 9252
1490260390 803716 5503 758 468818 10792 9252
1490260488 803716 5503 758 468840 10792 9252
1490260949 803717 5503 758 468840 10792 9252
1490260974 803718 5503 758 468840 10792 9252
1490261129 803718 5503 758 468840 10792 9252
1490263987 803718 5503 846 468840 10792 9252
1490264072 803718 5503 851 468840 10792 9252
1490264090 803718 5503 851 468840 10792 9252
1490264582 803718 5503 851 468840 10792 9252
1490264598 803718 5503 851 468840 10792 9252
1490266492 803718 5503 851 468869 10792 9252
1490266758 803718 5503 851 468869 10792 9482
1490267435 803718 5503 851 468869 10792 9482
1490268250 803718 5503 851 468869 10792 9485
1490269028 804123 5503 851 468869 10792 9485
1490269036 804123 5503 851 468869 10792 9485
1490269320 804127 5503 851 468869 10792 9485
1490272541 804127 5503 1604 468869 10792 9485
1490272550 804127 5503 1604 468869 10792 9485
1490274823 804127 5503 1604 469191 10792 9485
1490276110 804127 5503 1604 469191 10792 9485
1490279050 804127 5503 1604 469191 10792 9548
1490279091 804127 5503 1604 469225 10792 9548
1490279492 804127 5503 1604 469225 10792 9548
1490340978 804127 5503 1604 469225 10815 9548
1490341058 804127 5503 1604 469225 10815 9548
1490373476 804127 5503 1604 469225 10815 9862
1490373518 804127 5503 1604 469225 10815 9862
1490628836 804127 5503 1604 469225 10815 9862
1490628866 804127 5503 1604 469225 10815 9862
1490779339 804127 5503 1604 469225 10815 9876
1490779347 804127 5503 1604 469225 10815 9876
1490780396 804134 5503 1604 469225 10815 9876
1490780399 804134 5503 1604 469225 10815 9876
1490782253 804134 5503 1906 469225 10815 9876
1490786863 804134 5503 1906 469232 10815 9876
1490786879 804134 5503 1906 469232 10815 9876
1490788368 804423 5503 1906 469232 10815 9876
1490788378 804423 5503 1906 469232 10815 9876
1490788542 804423 5503 1991 469232 10815 9876
1490788600 804423 5503 1991 469232 10815 9876
1490789083 804499 5503 1991 469232 10815 9876
1490789090 804499 5503 1991 469232 10815 9876
1490790104 804513 5503 1991 469232 10815 9876
1490790816 804513 5503 1997 469232 10815 9876
1490790880 804543 5503 1997 469232 10815 9876
1490790885 804543 5503 1997 469232 10815 9876
1490791166 804546 5503 1997 469232 10815 9876
1490791331 804546 5503 1999 469232 10815 9876
1490791426 804582 5503 1999 469232 10815 9876
1490791436 804582 5503 1999 469232 10815 9876
1490791522 804587 5503 1999 469232 10815 9876
1490796974 804587 5503 1999 469232 11187 9876
1490797060 804587 5503 1999 469232 11187 9876
1490798681 804672 5503 1999 469232 11187 9876
1490798688 804672 5503 1999 469232 11187 9876
1490798863 804672 5503 2094 469232 11187 9876
1490798872 804672 5503 2094 469232 11187 9876
1490803540 804672 5503 2097 469232 11187 9876
1490803568 804672 5503 2099 469232 11187 9876
1490803610 804672 5503 2126 469232 11187 9876
1490803646 804672 5503 2138 469232 11187 9876
1490804112 804672 5503 2138 469240 11187 9876
1490804120 804672 5503 2138 469240 11187 9876
1490806590 804672 5503 2138 469240 11187 10061
1490806612 804672 5503 2162 469240 11187 10061
1490806619 804672 5503 2162 469240 11187 10061
1490807137 804672 5503 2162 469240 11187 10061
1490807350 804704 5503 2162 469240 11187 10061
1490807358 804704 5503 2162 469240 11187 10061
1490807847 804711 5503 2162 469240 11187 10061
1490808450 804730 5503 2162 469240 11187 10061
1490808962 804741 5503 2162 469240 11187 10061
1490808976 804741 5503 2162 469240 11187 10061
1490808981 804741 5503 2162 469240 11187 10061
1490809667 804741 5503 2162 469331 11187 10061
1490809672 804741 5503 2162 469331 11187 10061
1490810431 804744 5503 2162 469331 11187 10061
1490810438 804744 5503 2162 469331 11187 10061
1490811027 804744 5503 2162 469331 11187 10061
1490812320 804744 5503 2178 469331 11187 10061
1490812391 804744 5503 2178 469331 11187 10061
1490813928 804744 5503 2209 469331 11187 10061
1490815356 804744 5503 2213 469331 11187 10061
1490815372 804744 5503 2214 469331 11187 10061
1490815403 804744 5503 2221 469331 11187 10061
1490817119 804744 5503 3472 469331 11187 10061
