2014-10-23,104.777,104.346,0.016702,0.0,0.0,0.0128832,0.0,0.0174594,0.0,0.0,-260.355,0.0,-83.7977,46.5603,-0.431308,4.31882
2014-12-9,105.109,105.18,0.0184878,0.0,0.0,0.0125318,0.0,0.019038,0.0,0.0,-252.992,0.0,-91.7652,41.9045,0.0709836,4.38981
2015-1-21,117.98,117.916,0.0108509,0.0,0.0,0.0111514,0.0,0.0131761,0.0,0.0,-231.365,0.0,-65.1571,67.7483,-0.0639793,4.32583
2015-3-7,120.343,121.353,0.0,0.0,0.0,0.0108074,0.0,0.0130315,0.0,0.0,-225.682,0.0,-65.8352,102.471,1.01029,5.33612
2015-4-23,122.082,121.687,0.0,0.0,0.0,0.0125406,0.0,0.0141455,0.0,0.0,-284.429,0.0,-69.6247,103.973,-0.394391,4.94173
2015-6-10,116.633,117.398,0.0,0.0,0.0,0.0129875,0.0,0.0170786,0.0,0.0,-279.507,0.0,-80.8609,99.9768,0.765163,5.70689
2015-7-26,113.162,113.344,0.0,0.0,0.0,0.0116532,0.0,0.0193636,0.0,0.0,-233.409,0.0,-90.9005,96.8541,0.181863,5.88875
2015-9-12,104.643,105.119,0.0,0.0,0.0,0.00807237,0.0,0.0196108,0.0,0.0,-143.286,0.0,-88.3222,90.6913,0.47601,6.36476
2015-10-28,106.192,106.636,0.0,0.0,0.0,0.00914049,0.0,0.0203118,0.0,0.0,-171.374,0.0,-92.023,91.9399,0.443722,6.80848
2015-12-15,106.017,106.75,0.0,0.0,0.0,0.0087564,0.0,0.0212727,0.0,0.0,-161.316,0.0,-97.0621,91.4193,0.733042,7.54153
2016-1-26,100.558,101.047,0.0,0.0,0.0,0.00445269,0.0,0.0191684,0.0,0.0,-72.6831,0.0,-87.1162,87.64,0.489743,8.03127
2016-3-12,103.122,103.189,0.0,0.0,0.0,0.00557217,0.0,0.0,0.0,0.0,-95.6716,0.0,0.0,85.8765,0.0674851,8.09875
2016-4-28,103.229,103.441,0.0,0.0,0.0,0.00457722,0.0,0.0,0.0,0.0,-78.4185,0.0,0.0,85.4985,0.211544,8.3103
2016-6-15,103.485,103.735,0.0,0.0,0.0,0.00428742,0.0,0.0,0.0,0.0,-74.6441,0.0,0.0,85.4122,0.250195,8.56049
2016-8-1,104.358,104.606,0.0,0.0,0.0,0.00576447,0.0,0.0,0.0,0.0,-106.289,0.0,0.0,85.9954,0.248052,8.80855
2016-9-17,105.446,105.76,0.0,0.0,0.0,0.00794283,0.0,0.0,0.0,0.0,-155.08,0.0,0.0,86.857,0.31368,9.12222
2016-11-3,104.791,105.029,0.0,0.0,0.0,0.0047371,0.0,0.0,0.0,0.0,-91.8642,0.0,0.0,85.7401,0.237671,9.3599
2016-12-20,104.653,104.658,0.0,0.0,0.0,0.00179662,0.0,0.0,0.0,0.0,-35.4795,0.0,0.0,84.7813,0.00514639,9.36504
2017-2-1,105.054,105.399,0.0,0.0,0.0,0.00189034,0.0,0.0,0.0,0.0,-41.454,0.0,0.0,85.0555,0.345685,9.71073
2017-3-17,105.47,105.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299047,10.0098
